Time,Ca1,T1,Ca2,T2,F_cw
2021-11-29 03:01:46.915934,0.06902750306309781,446.6654825805234,0.0034902099528129277,453.42659812214947,92.87083838338401
2021-11-29 03:02:46.915934,0.06819495642668456,446.6489368944306,0.003371362655289074,453.38361374769994,92.87083838338401
2021-11-29 03:03:46.915934,0.0685279857440286,446.60153257152774,0.003466313817041476,453.3373856746792,92.87083838338401
2021-11-29 03:04:46.915934,0.069111306105243,446.62590520958736,0.003506830731941131,453.30819645685057,102.07695991797226
2021-11-29 03:05:46.915934,0.09871706885721872,438.7423057342098,0.005984933814700421,448.95671471192225,102.07695991797226
2021-11-29 03:06:46.915934,0.09361287401017943,439.7608744309201,0.0059895768013108796,448.42069159822825,102.07695991797226
2021-11-29 03:07:46.915934,0.09555023859366163,439.4918194602066,0.0060400498741914645,448.29856020768307,102.07695991797226
2021-11-29 03:08:46.915934,0.09424414040487746,439.60936559513937,0.005965292131140898,448.35352108828323,102.07695991797226
2021-11-29 03:09:46.915934,0.09548028836178407,439.6890976417326,0.006010977139540055,448.42499651663877,102.07695991797226
2021-11-29 03:10:46.915934,0.09534764576220164,439.57977925187583,0.006041693422384791,448.3298938854005,102.07695991797226
2021-11-29 03:11:46.915934,0.09587302558806766,439.55900536553304,0.005931553029832677,448.36862837491555,102.07695991797226
2021-11-29 03:12:46.915934,0.09472025984285978,439.5553094073051,0.006035844542198116,448.37238550686845,102.07695991797226
2021-11-29 03:13:46.915934,0.09599337478919508,439.6556335130862,0.005975230258225154,448.4231483724865,102.07695991797226
2021-11-29 03:14:46.915934,0.09465463310421433,439.54158818827443,0.0060442007456615625,448.36573984712464,102.07695991797226
2021-11-29 03:15:46.915934,0.09456682062504741,439.57862153115946,0.005927111868481133,448.3469095351541,102.07695991797226
2021-11-29 03:16:46.915934,0.09595535352748179,439.68901008009607,0.006038901289323356,448.32152644953555,102.07695991797226
2021-11-29 03:17:46.915934,0.09522775492015118,439.56271748923234,0.006018476827973832,448.3895066526331,102.07695991797226
2021-11-29 03:18:46.915934,0.09510662324028199,439.6541285926599,0.006084796543312296,448.44836256405335,102.07695991797226
2021-11-29 03:19:46.915934,0.09609408353741256,439.68276847351103,0.005931342105454961,448.3052944096266,102.07695991797226
2021-11-29 03:20:46.915934,0.0961703273893253,439.50855733995473,0.006079319897315265,448.37550169763165,102.07695991797226
2021-11-29 03:21:46.915934,0.09475439403134475,439.64720846631616,0.006001845638315486,448.35560744732095,102.07695991797226
2021-11-29 03:22:46.915934,0.09432388354822814,439.6647967352162,0.006005010531326173,448.43381310391527,102.07695991797226
2021-11-29 03:23:46.915934,0.0949185535217032,439.5544566396997,0.006054326075454125,448.45171359620167,102.07695991797226
2021-11-29 03:24:46.915934,0.0957227168018775,439.52000829874135,0.005969984109449629,448.29326016519155,108.71776104055755
2021-11-29 03:25:46.915934,0.13684365031533482,431.4374648356356,0.01003828254242326,444.369022088049,108.71776104055755
2021-11-29 03:26:46.915934,0.1162473785932908,435.6335369485475,0.008759912271762926,445.4165453928767,108.71776104055755
2021-11-29 03:27:46.915934,0.125616744145888,433.33334490765304,0.009227637446852538,444.9381960888227,108.71776104055755
2021-11-29 03:28:46.915934,0.12189130986231533,434.3799530939261,0.009182758197748546,444.9052452170699,108.71776104055755
2021-11-29 03:29:46.915934,0.12193820204359888,434.0474471056086,0.009028814314082551,445.10442784919746,108.71776104055755
2021-11-29 03:30:46.915934,0.12424872151177956,433.97723399589654,0.009284494902919178,444.9138881753109,108.71776104055755
2021-11-29 03:31:46.915934,0.12260760400410325,434.06806947691507,0.008927255925752465,444.9498249198208,108.71776104055755
2021-11-29 03:32:46.915934,0.123070523176371,433.9520802167016,0.009124858770384998,444.86184830842245,108.71776104055755
2021-11-29 03:33:46.915934,0.12332942446808375,434.09682799883905,0.009148111908041297,444.93070346965857,108.71776104055755
2021-11-29 03:34:46.915934,0.12244665153784975,434.11609572990204,0.009136443719415913,444.9592954336473,108.71776104055755
2021-11-29 03:35:46.915934,0.1226247866727615,434.139939252916,0.00916095027914193,444.89709392809635,108.71776104055755
2021-11-29 03:36:46.915934,0.12264674708386644,434.1371257913,0.009073081110884666,444.97372682621943,108.71776104055755
2021-11-29 03:37:46.915934,0.12267320928962978,434.02743786326226,0.009108522236439402,445.00443683519416,108.71776104055755
2021-11-29 03:38:46.915934,0.12403260297239586,434.0611921576335,0.009098872231937003,444.968248920887,108.71776104055755
2021-11-29 03:39:46.915934,0.12321418831725746,434.0280718242228,0.009156105524009715,444.9169051528286,108.71776104055755
2021-11-29 03:40:46.915934,0.1234546509468794,434.0567310261537,0.009077088973488509,444.8903837873176,108.71776104055755
2021-11-29 03:41:46.915934,0.12264855817629586,434.15802583481343,0.009126909661002611,445.0533529303483,108.71776104055755
2021-11-29 03:42:46.915934,0.12341561964572018,434.1029257250602,0.009095040950246758,445.0501886154007,108.71776104055755
2021-11-29 03:43:46.915934,0.12232545492907844,434.1084278929394,0.00918979408437182,445.0039813852256,108.71776104055755
2021-11-29 03:44:46.915934,0.1233418644912877,434.1188280072074,0.009048980744853403,444.9818943284163,94.39324456446099
2021-11-29 03:45:46.915934,0.06770488720572754,446.4566649480754,0.0036107964621270015,451.9163002651239,94.39324456446099
2021-11-29 03:46:46.915934,0.07154583784962122,445.4541489404686,0.0037403302687013347,452.4611518593813,94.39324456446099
2021-11-29 03:47:46.915934,0.07228641995871823,445.46289585516166,0.003752139798973024,452.44396516893227,94.39324456446099
2021-11-29 03:48:46.915934,0.0714739395105383,445.53579183996754,0.0037004367801186417,452.58056827768684,94.39324456446099
2021-11-29 03:49:46.915934,0.07218849720138575,445.4643487650683,0.003685348526994732,452.5377626197056,94.39324456446099
2021-11-29 03:50:46.915934,0.07170830990412226,445.3936091128486,0.0038133747983862825,452.47728176129846,94.39324456446099
2021-11-29 03:51:46.915934,0.07247739183214809,445.47702140631316,0.0036739290649826133,452.5511203379005,94.39324456446099
2021-11-29 03:52:46.915934,0.07182668928917121,445.57023385128656,0.003858707518230882,452.5436967439323,94.39324456446099
2021-11-29 03:53:46.915934,0.07274617571788752,445.3846334414914,0.003787783505881754,452.5419882543265,94.39324456446099
2021-11-29 03:54:46.915934,0.07137891157859025,445.47163814999345,0.0038663351302618697,452.4081282134191,94.39324456446099
2021-11-29 03:55:46.915934,0.07245286962510718,445.38878036290237,0.0037249986265130847,452.53892731583716,94.39324456446099
2021-11-29 03:56:46.915934,0.07161980955603342,445.47292578075684,0.003859879419711849,452.5164339841435,94.39324456446099
2021-11-29 03:57:46.915934,0.07250841931727443,445.5480657921203,0.003856279864759685,452.4273950439777,94.39324456446099
2021-11-29 03:58:46.915934,0.0718491800572553,445.3995328707639,0.0038459144350519938,452.56391050593203,94.39324456446099
2021-11-29 03:59:46.915934,0.07328588343903919,445.5372424064711,0.0036927994175417083,452.5848703085321,94.39324456446099
2021-11-29 04:00:46.915934,0.07130913906231574,445.4821477332034,0.0038254705858637777,452.5763368021651,94.39324456446099
2021-11-29 04:01:46.915934,0.07190591693199647,445.50340398410003,0.0036939541467559617,452.5202798118823,94.39324456446099
